equipment_type,weapon_id,save_level,display_level,slots,source
20,9,2,3,0,mhxx-romfs-native-table
20,9,3,4,0,mhxx-romfs-native-table
20,9,4,5,0,mhxx-romfs-native-table
20,9,5,6,0,mhxx-romfs-native-table
20,9,6,7,0,mhxx-romfs-native-table
20,9,7,8,0,mhxx-romfs-native-table
20,9,8,9,0,mhxx-romfs-native-table
20,10,0,1,0,mhxx-romfs-native-table
20,10,1,2,0,mhxx-romfs-native-table
20,10,2,3,0,mhxx-romfs-native-table
20,10,3,4,0,mhxx-romfs-native-table
20,10,4,5,0,mhxx-romfs-native-table
20,10,5,6,0,mhxx-romfs-native-table
20,10,6,7,0,mhxx-romfs-native-table
20,10,7,8,0,mhxx-romfs-native-table
20,10,8,9,1,mhxx-romfs-native-table
20,10,9,10,1,mhxx-romfs-native-table
20,10,10,11,2,mhxx-romfs-native-table
20,11,0,1,1,mhxx-romfs-native-table
20,11,1,2,1,mhxx-romfs-native-table
20,11,2,3,2,mhxx-romfs-native-table
20,11,3,4,2,mhxx-romfs-native-table
20,11,4,5,3,mhxx-romfs-native-table
20,11,5,6,3,mhxx-romfs-native-table
20,11,6,7,3,mhxx-romfs-native-table
20,11,7,8,3,mhxx-romfs-native-table
20,11,8,9,3,mhxx-romfs-native-table
20,12,0,1,2,mhxx-romfs-native-table
20,12,1,2,2,mhxx-romfs-native-table
20,12,2,3,2,mhxx-romfs-native-table
20,12,3,4,3,mhxx-romfs-native-table
20,12,4,5,3,mhxx-romfs-native-table
20,12,5,6,3,mhxx-romfs-native-table
20,12,6,7,3,mhxx-romfs-native-table
20,12,7,8,3,mhxx-romfs-native-table
20,13,0,1,0,mhxx-romfs-native-table
20,13,1,2,0,mhxx-romfs-native-table
20,13,2,3,1,mhxx-romfs-native-table
20,13,3,4,1,mhxx-romfs-native-table
20,13,4,5,1,mhxx-romfs-native-table
20,14,0,1,1,mhxx-romfs-native-table
20,14,1,2,1,mhxx-romfs-native-table
20,14,2,3,1,mhxx-romfs-native-table
20,14,3,4,1,mhxx-romfs-native-table
20,14,4,5,1,mhxx-romfs-native-table
20,14,5,6,1,mhxx-romfs-native-table
20,14,6,7,1,mhxx-romfs-native-table
20,14,7,8,2,mhxx-romfs-native-table
20,15,0,1,0,mhxx-romfs-native-table
20,15,1,2,0,mhxx-romfs-native-table
20,15,2,3,0,mhxx-romfs-native-table
20,15,3,4,0,mhxx-romfs-native-table
20,15,4,5,0,mhxx-romfs-native-table
20,15,5,6,1,mhxx-romfs-native-table
20,15,6,7,1,mhxx-romfs-native-table
20,15,7,8,1,mhxx-romfs-native-table
20,16,0,1,0,mhxx-romfs-native-table
20,16,1,2,0,mhxx-romfs-native-table
20,16,2,3,0,mhxx-romfs-native-table
20,16,3,4,1,mhxx-romfs-native-table
20,16,4,5,1,mhxx-romfs-native-table
20,17,0,1,2,mhxx-romfs-native-table
20,17,1,2,2,mhxx-romfs-native-table
20,17,2,3,2,mhxx-romfs-native-table
20,17,3,4,2,mhxx-romfs-native-table
20,17,4,5,2,mhxx-romfs-native-table
20,17,5,6,2,mhxx-romfs-native-table
20,17,6,7,2,mhxx-romfs-native-table
20,18,0,1,0,mhxx-romfs-native-table
20,18,1,2,0,mhxx-romfs-native-table
20,18,2,3,0,mhxx-romfs-native-table
20,18,3,4,0,mhxx-romfs-native-table
20,18,4,5,0,mhxx-romfs-native-table
20,18,5,6,1,mhxx-romfs-native-table
20,18,6,7,2,mhxx-romfs-native-table
20,18,7,8,2,mhxx-romfs-native-table
20,18,8,9,2,mhxx-romfs-native-table
20,18,9,10,2,mhxx-romfs-native-table
20,18,10,11,2,mhxx-romfs-native-table
20,19,0,1,3,mhxx-romfs-native-table
20,19,1,2,3,mhxx-romfs-native-table
20,19,2,3,3,mhxx-romfs-native-table
20,19,3,4,3,mhxx-romfs-native-table
20,19,4,5,3,mhxx-romfs-native-table
20,20,0,1,2,mhxx-romfs-native-table
20,20,1,2,2,mhxx-romfs-native-table
20,20,2,3,2,mhxx-romfs-native-table
20,20,3,4,2,mhxx-romfs-native-table
20,20,4,5,2,mhxx-romfs-native-table
20,20,5,6,2,mhxx-romfs-native-table
20,20,6,7,3,mhxx-romfs-native-table
20,21,0,1,1,mhxx-romfs-native-table
20,21,1,2,1,mhxx-romfs-native-table
20,21,2,3,2,mhxx-romfs-native-table
20,21,3,4,2,mhxx-romfs-native-table
20,21,4,5,2,mhxx-romfs-native-table
20,21,5,6,2,mhxx-romfs-native-table
20,21,6,7,2,mhxx-romfs-native-table
20,22,0,1,0,mhxx-romfs-native-table
20,22,1,2,0,mhxx-romfs-native-table
20,22,2,3,0,mhxx-romfs-native-table
20,22,3,4,1,mhxx-romfs-native-table
20,22,4,5,1,mhxx-romfs-native-table
20,22,5,6,1,mhxx-romfs-native-table
20,23,0,1,1,mhxx-romfs-native-table
20,23,1,2,1,mhxx-romfs-native-table
20,23,2,3,2,mhxx-romfs-native-table
20,23,3,4,2,mhxx-romfs-native-table
20,23,4,5,2,mhxx-romfs-native-table
20,23,5,6,2,mhxx-romfs-native-table
20,24,0,1,1,mhxx-romfs-native-table
20,24,1,2,1,mhxx-romfs-native-table
20,24,2,3,1,mhxx-romfs-native-table
20,24,3,4,1,mhxx-romfs-native-table
20,24,4,5,1,mhxx-romfs-native-table
20,24,5,6,1,mhxx-romfs-native-table
20,24,6,7,1,mhxx-romfs-native-table
20,25,0,1,2,mhxx-romfs-native-table
20,25,1,2,2,mhxx-romfs-native-table
20,25,2,3,2,mhxx-romfs-native-table
20,25,3,4,2,mhxx-romfs-native-table
20,25,4,5,2,mhxx-romfs-native-table
20,25,5,6,2,mhxx-romfs-native-table
20,26,0,1,1,mhxx-romfs-native-table
20,26,1,2,1,mhxx-romfs-native-table
20,26,2,3,1,mhxx-romfs-native-table
20,26,3,4,1,mhxx-romfs-native-table
20,26,4,5,1,mhxx-romfs-native-table
20,26,5,6,1,mhxx-romfs-native-table
20,26,6,7,1,mhxx-romfs-native-table
20,26,7,8,1,mhxx-romfs-native-table
20,27,0,1,0,mhxx-romfs-native-table
20,27,1,2,0,mhxx-romfs-native-table
20,27,2,3,0,mhxx-romfs-native-table
20,27,3,4,1,mhxx-romfs-native-table
20,27,4,5,1,mhxx-romfs-native-table
20,27,5,6,1,mhxx-romfs-native-table
20,27,6,7,2,mhxx-romfs-native-table
20,27,7,8,2,mhxx-romfs-native-table
20,28,0,1,0,mhxx-romfs-native-table
20,28,1,2,0,mhxx-romfs-native-table
20,28,2,3,0,mhxx-romfs-native-table
20,28,3,4,0,mhxx-romfs-native-table
20,28,4,5,0,mhxx-romfs-native-table
20,28,5,6,0,mhxx-romfs-native-table
20,28,6,7,0,mhxx-romfs-native-table
20,29,0,1,1,mhxx-romfs-native-table
20,29,1,2,1,mhxx-romfs-native-table
20,29,2,3,2,mhxx-romfs-native-table
20,29,3,4,2,mhxx-romfs-native-table
20,29,4,5,2,mhxx-romfs-native-table
20,29,5,6,2,mhxx-romfs-native-table
20,29,6,7,2,mhxx-romfs-native-table
20,29,7,8,2,mhxx-romfs-native-table
20,30,0,1,0,mhxx-romfs-native-table
20,30,1,2,1,mhxx-romfs-native-table
20,30,2,3,1,mhxx-romfs-native-table
20,30,3,4,2,mhxx-romfs-native-table
20,30,4,5,2,mhxx-romfs-native-table
20,30,5,6,3,mhxx-romfs-native-table
20,30,6,7,3,mhxx-romfs-native-table
20,30,7,8,3,mhxx-romfs-native-table
20,31,0,1,0,mhxx-romfs-native-table
20,31,1,2,0,mhxx-romfs-native-table
20,31,2,3,0,mhxx-romfs-native-table
20,31,3,4,0,mhxx-romfs-native-table
20,31,4,5,0,mhxx-romfs-native-table
20,31,5,6,0,mhxx-romfs-native-table
20,32,0,1,0,mhxx-romfs-native-table
20,32,1,2,0,mhxx-romfs-native-table
20,32,2,3,0,mhxx-romfs-native-table
20,32,3,4,0,mhxx-romfs-native-table
20,32,4,5,0,mhxx-romfs-native-table
20,33,0,1,1,mhxx-romfs-native-table
20,33,1,2,1,mhxx-romfs-native-table
20,33,2,3,1,mhxx-romfs-native-table
20,33,3,4,1,mhxx-romfs-native-table
20,33,4,5,1,mhxx-romfs-native-table
20,33,5,6,1,mhxx-romfs-native-table
20,33,6,7,1,mhxx-romfs-native-table
20,33,7,8,1,mhxx-romfs-native-table
20,33,8,9,1,mhxx-romfs-native-table
20,34,0,1,1,mhxx-romfs-native-table
20,34,1,2,1,mhxx-romfs-native-table
20,34,2,3,1,mhxx-romfs-native-table
20,34,3,4,1,mhxx-romfs-native-table
20,34,4,5,1,mhxx-romfs-native-table
20,34,5,6,1,mhxx-romfs-native-table
20,34,6,7,1,mhxx-romfs-native-table
20,34,7,8,1,mhxx-romfs-native-table
20,34,8,9,1,mhxx-romfs-native-table
20,35,0,1,1,mhxx-romfs-native-table
20,35,1,2,1,mhxx-romfs-native-table
20,35,2,3,1,mhxx-romfs-native-table
20,35,3,4,1,mhxx-romfs-native-table
20,35,4,5,1,mhxx-romfs-native-table
20,35,5,6,1,mhxx-romfs-native-table
20,35,6,7,1,mhxx-romfs-native-table
20,35,7,8,1,mhxx-romfs-native-table
20,35,8,9,1,mhxx-romfs-native-table
20,36,0,1,1,mhxx-romfs-native-table
20,36,1,2,1,mhxx-romfs-native-table
20,36,2,3,1,mhxx-romfs-native-table
20,36,3,4,1,mhxx-romfs-native-table
20,36,4,5,1,mhxx-romfs-native-table
20,36,5,6,1,mhxx-romfs-native-table
20,36,6,7,1,mhxx-romfs-native-table
20,36,7,8,1,mhxx-romfs-native-table
20,36,8,9,1,mhxx-romfs-native-table
20,37,0,1,1,mhxx-romfs-native-table
20,37,1,2,1,mhxx-romfs-native-table
20,37,2,3,1,mhxx-romfs-native-table
20,37,3,4,1,mhxx-romfs-native-table
20,37,4,5,1,mhxx-romfs-native-table
20,37,5,6,1,mhxx-romfs-native-table
20,37,6,7,1,mhxx-romfs-native-table
20,38,0,1,2,mhxx-romfs-native-table
20,38,1,2,2,mhxx-romfs-native-table
20,38,2,3,2,mhxx-romfs-native-table
20,38,3,4,2,mhxx-romfs-native-table
20,38,4,5,2,mhxx-romfs-native-table
20,38,5,6,2,mhxx-romfs-native-table
20,38,6,7,2,mhxx-romfs-native-table
20,38,7,8,2,mhxx-romfs-native-table
20,39,0,1,1,mhxx-romfs-native-table
20,39,1,2,1,mhxx-romfs-native-table
20,39,2,3,1,mhxx-romfs-native-table
20,39,3,4,1,mhxx-romfs-native-table
20,39,4,5,1,mhxx-romfs-native-table
20,39,5,6,1,mhxx-romfs-native-table
20,40,0,1,2,mhxx-romfs-native-table
20,40,1,2,2,mhxx-romfs-native-table
20,40,2,3,2,mhxx-romfs-native-table
20,40,3,4,2,mhxx-romfs-native-table
20,40,4,5,2,mhxx-romfs-native-table
20,40,5,6,2,mhxx-romfs-native-table
20,41,0,1,1,mhxx-romfs-native-table
20,41,1,2,1,mhxx-romfs-native-table
20,41,2,3,2,mhxx-romfs-native-table
20,41,3,4,2,mhxx-romfs-native-table
20,41,4,5,2,mhxx-romfs-native-table
20,41,5,6,2,mhxx-romfs-native-table
20,41,6,7,2,mhxx-romfs-native-table
20,42,0,1,0,mhxx-romfs-native-table
20,42,1,2,0,mhxx-romfs-native-table
20,42,2,3,0,mhxx-romfs-native-table
20,42,3,4,0,mhxx-romfs-native-table
20,42,4,5,0,mhxx-romfs-native-table
20,42,5,6,0,mhxx-romfs-native-table
20,43,0,1,0,mhxx-romfs-native-table
20,43,1,2,0,mhxx-romfs-native-table
20,43,2,3,0,mhxx-romfs-native-table
20,43,3,4,0,mhxx-romfs-native-table
20,43,4,5,0,mhxx-romfs-native-table
20,44,0,1,1,mhxx-romfs-native-table
20,44,1,2,1,mhxx-romfs-native-table
20,44,2,3,1,mhxx-romfs-native-table
20,44,3,4,1,mhxx-romfs-native-table
20,44,4,5,1,mhxx-romfs-native-table
20,44,5,6,1,mhxx-romfs-native-table
20,44,6,7,1,mhxx-romfs-native-table
20,45,0,1,2,mhxx-romfs-native-table
20,45,1,2,2,mhxx-romfs-native-table
20,45,2,3,2,mhxx-romfs-native-table
20,45,3,4,2,mhxx-romfs-native-table
20,45,4,5,2,mhxx-romfs-native-table
20,46,0,1,0,mhxx-romfs-native-table
20,46,1,2,0,mhxx-romfs-native-table
20,46,2,3,0,mhxx-romfs-native-table
20,46,3,4,0,mhxx-romfs-native-table
20,46,4,5,0,mhxx-romfs-native-table
20,47,0,1,1,mhxx-romfs-native-table
20,47,1,2,1,mhxx-romfs-native-table
20,47,2,3,2,mhxx-romfs-native-table
20,47,3,4,2,mhxx-romfs-native-table
20,47,4,5,2,mhxx-romfs-native-table
20,48,0,1,0,mhxx-romfs-native-table
20,48,1,2,0,mhxx-romfs-native-table
20,48,2,3,0,mhxx-romfs-native-table
20,48,3,4,0,mhxx-romfs-native-table
20,48,4,5,0,mhxx-romfs-native-table
20,48,5,6,0,mhxx-romfs-native-table
20,48,6,7,0,mhxx-romfs-native-table
20,49,0,1,2,mhxx-romfs-native-table
20,49,1,2,2,mhxx-romfs-native-table
20,49,2,3,3,mhxx-romfs-native-table
20,49,3,4,3,mhxx-romfs-native-table
20,49,4,5,3,mhxx-romfs-native-table
20,49,5,6,3,mhxx-romfs-native-table
20,50,0,1,1,mhxx-romfs-native-table
20,50,1,2,1,mhxx-romfs-native-table
20,50,2,3,1,mhxx-romfs-native-table
20,50,3,4,1,mhxx-romfs-native-table
20,50,4,5,2,mhxx-romfs-native-table
20,50,5,6,2,mhxx-romfs-native-table
20,50,6,7,3,mhxx-romfs-native-table
20,51,0,1,3,mhxx-romfs-native-table
20,51,1,2,3,mhxx-romfs-native-table
20,51,2,3,3,mhxx-romfs-native-table
20,51,3,4,3,mhxx-romfs-native-table
20,51,4,5,3,mhxx-romfs-native-table
20,52,0,1,1,mhxx-romfs-native-table
20,52,1,2,1,mhxx-romfs-native-table
20,52,2,3,1,mhxx-romfs-native-table
20,52,3,4,1,mhxx-romfs-native-table
20,52,4,5,1,mhxx-romfs-native-table
20,52,5,6,1,mhxx-romfs-native-table
20,53,0,1,1,mhxx-romfs-native-table
20,53,1,2,1,mhxx-romfs-native-table
20,53,2,3,1,mhxx-romfs-native-table
20,53,3,4,1,mhxx-romfs-native-table
20,53,4,5,2,mhxx-romfs-native-table
20,53,5,6,2,mhxx-romfs-native-table
20,53,6,7,2,mhxx-romfs-native-table
20,54,0,1,0,mhxx-romfs-native-table
20,54,1,2,0,mhxx-romfs-native-table
20,54,2,3,0,mhxx-romfs-native-table
20,54,3,4,0,mhxx-romfs-native-table
20,54,4,5,0,mhxx-romfs-native-table
20,54,5,6,0,mhxx-romfs-native-table
20,54,6,7,0,mhxx-romfs-native-table
20,54,7,8,0,mhxx-romfs-native-table
20,54,8,9,0,mhxx-romfs-native-table
20,54,9,10,0,mhxx-romfs-native-table
20,54,10,11,0,mhxx-romfs-native-table
20,54,11,12,0,mhxx-romfs-native-table
20,54,12,13,0,mhxx-romfs-native-table
20,54,13,14,0,mhxx-romfs-native-table
20,54,14,15,0,mhxx-romfs-native-table
20,55,0,1,0,mhxx-romfs-native-table
20,55,1,2,0,mhxx-romfs-native-table
20,55,2,3,0,mhxx-romfs-native-table
20,55,3,4,0,mhxx-romfs-native-table
20,55,4,5,0,mhxx-romfs-native-table
20,55,5,6,0,mhxx-romfs-native-table
20,55,6,7,0,mhxx-romfs-native-table
20,55,7,8,0,mhxx-romfs-native-table
20,55,8,9,0,mhxx-romfs-native-table
20,55,9,10,0,mhxx-romfs-native-table
20,55,10,11,0,mhxx-romfs-native-table
20,55,11,12,0,mhxx-romfs-native-table
20,55,12,13,0,mhxx-romfs-native-table
20,55,13,14,0,mhxx-romfs-native-table
20,55,14,15,0,mhxx-romfs-native-table
20,56,0,1,0,mhxx-romfs-native-table
20,56,1,2,0,mhxx-romfs-native-table
20,56,2,3,0,mhxx-romfs-native-table
20,56,3,4,0,mhxx-romfs-native-table
20,56,4,5,0,mhxx-romfs-native-table
20,56,5,6,0,mhxx-romfs-native-table
20,56,6,7,0,mhxx-romfs-native-table
20,56,7,8,0,mhxx-romfs-native-table
20,56,8,9,0,mhxx-romfs-native-table
20,56,9,10,0,mhxx-romfs-native-table
20,56,10,11,0,mhxx-romfs-native-table
20,56,11,12,0,mhxx-romfs-native-table
20,56,12,13,0,mhxx-romfs-native-table
20,56,13,14,0,mhxx-romfs-native-table
20,56,14,15,0,mhxx-romfs-native-table
20,57,0,1,0,mhxx-romfs-native-table
20,57,1,2,0,mhxx-romfs-native-table
20,57,2,3,0,mhxx-romfs-native-table
20,57,3,4,0,mhxx-romfs-native-table
20,57,4,5,0,mhxx-romfs-native-table
20,57,5,6,0,mhxx-romfs-native-table
20,57,6,7,0,mhxx-romfs-native-table
20,57,7,8,0,mhxx-romfs-native-table
20,57,8,9,0,mhxx-romfs-native-table
20,57,9,10,0,mhxx-romfs-native-table
20,57,10,11,0,mhxx-romfs-native-table
20,57,11,12,0,mhxx-romfs-native-table
20,57,12,13,0,mhxx-romfs-native-table
20,57,13,14,0,mhxx-romfs-native-table
20,57,14,15,0,mhxx-romfs-native-table
20,58,0,1,2,mhxx-romfs-native-table
20,58,1,2,2,mhxx-romfs-native-table
20,58,2,3,2,mhxx-romfs-native-table
20,58,3,4,2,mhxx-romfs-native-table
20,58,4,5,2,mhxx-romfs-native-table
20,59,0,1,3,mhxx-romfs-native-table
20,59,1,2,3,mhxx-romfs-native-table
20,59,2,3,3,mhxx-romfs-native-table
20,59,3,4,3,mhxx-romfs-native-table
20,59,4,5,3,mhxx-romfs-native-table
20,60,0,1,0,mhxx-romfs-native-table
20,60,1,2,0,mhxx-romfs-native-table
20,60,2,3,0,mhxx-romfs-native-table
20,60,3,4,0,mhxx-romfs-native-table
20,60,4,5,0,mhxx-romfs-native-table
20,61,0,1,3,mhxx-romfs-native-table
20,61,1,2,3,mhxx-romfs-native-table
20,61,2,3,3,mhxx-romfs-native-table
20,62,0,1,1,mhxx-romfs-native-table
20,62,1,2,1,mhxx-romfs-native-table
20,62,2,3,2,mhxx-romfs-native-table
20,62,3,4,2,mhxx-romfs-native-table
20,62,4,5,2,mhxx-romfs-native-table
20,62,5,6,2,mhxx-romfs-native-table
20,63,0,1,0,mhxx-romfs-native-table
20,63,1,2,0,mhxx-romfs-native-table
20,63,2,3,0,mhxx-romfs-native-table
20,63,3,4,0,mhxx-romfs-native-table
20,63,4,5,0,mhxx-romfs-native-table
20,64,0,1,0,mhxx-romfs-native-table
20,64,1,2,0,mhxx-romfs-native-table
20,64,2,3,0,mhxx-romfs-native-table
20,64,3,4,0,mhxx-romfs-native-table
20,64,4,5,0,mhxx-romfs-native-table
20,65,0,1,0,mhxx-romfs-native-table
20,65,1,2,0,mhxx-romfs-native-table
20,65,2,3,0,mhxx-romfs-native-table
20,65,3,4,0,mhxx-romfs-native-table
20,65,4,5,0,mhxx-romfs-native-table
20,66,0,1,0,mhxx-romfs-native-table
20,66,1,2,0,mhxx-romfs-native-table
20,66,2,3,0,mhxx-romfs-native-table
20,66,3,4,0,mhxx-romfs-native-table
20,66,4,5,0,mhxx-romfs-native-table
20,67,0,1,0,mhxx-romfs-native-table
20,67,1,2,0,mhxx-romfs-native-table
20,67,2,3,0,mhxx-romfs-native-table
20,67,3,4,0,mhxx-romfs-native-table
20,67,4,5,0,mhxx-romfs-native-table
20,68,0,1,2,mhxx-romfs-native-table
20,68,1,2,2,mhxx-romfs-native-table
20,68,2,3,3,mhxx-romfs-native-table
20,69,0,1,3,mhxx-romfs-native-table
20,69,1,2,3,mhxx-romfs-native-table
20,69,2,3,3,mhxx-romfs-native-table
20,70,0,1,0,mhxx-romfs-native-table
20,70,1,2,0,mhxx-romfs-native-table
20,70,2,3,0,mhxx-romfs-native-table
20,71,0,1,1,mhxx-romfs-native-table
20,71,1,2,1,mhxx-romfs-native-table
20,71,2,3,1,mhxx-romfs-native-table
20,72,0,1,0,mhxx-romfs-native-table
20,72,1,2,0,mhxx-romfs-native-table
20,72,2,3,0,mhxx-romfs-native-table
20,73,0,1,0,mhxx-romfs-native-table
20,73,1,2,0,mhxx-romfs-native-table
20,73,2,3,1,mhxx-romfs-native-table
20,73,3,4,1,mhxx-romfs-native-table
20,73,4,5,2,mhxx-romfs-native-table
20,74,0,1,0,mhxx-romfs-native-table
20,74,1,2,0,mhxx-romfs-native-table
20,74,2,3,0,mhxx-romfs-native-table
20,74,3,4,0,mhxx-romfs-native-table
20,74,4,5,0,mhxx-romfs-native-table
20,75,0,1,1,mhxx-romfs-native-table
20,75,1,2,1,mhxx-romfs-native-table
20,75,2,3,1,mhxx-romfs-native-table
20,75,3,4,1,mhxx-romfs-native-table
20,75,4,5,1,mhxx-romfs-native-table
20,75,5,6,1,mhxx-romfs-native-table
20,76,0,1,2,mhxx-romfs-native-table
20,76,1,2,2,mhxx-romfs-native-table
20,76,2,3,2,mhxx-romfs-native-table
20,77,0,1,0,mhxx-romfs-native-table
20,77,1,2,0,mhxx-romfs-native-table
20,77,2,3,0,mhxx-romfs-native-table
20,78,0,1,0,mhxx-romfs-native-table
20,78,1,2,0,mhxx-romfs-native-table
20,78,2,3,0,mhxx-romfs-native-table
20,79,0,1,2,mhxx-romfs-native-table
20,79,1,2,2,mhxx-romfs-native-table
20,79,2,3,2,mhxx-romfs-native-table
20,80,0,1,1,mhxx-romfs-native-table
20,80,1,2,1,mhxx-romfs-native-table
20,80,2,3,2,mhxx-romfs-native-table
20,80,3,4,2,mhxx-romfs-native-table
20,80,4,5,3,mhxx-romfs-native-table
20,81,0,1,1,mhxx-romfs-native-table
20,81,1,2,2,mhxx-romfs-native-table
20,81,2,3,2,mhxx-romfs-native-table
20,81,3,4,2,mhxx-romfs-native-table
20,81,4,5,2,mhxx-romfs-native-table
20,82,0,1,0,mhxx-romfs-native-table
20,82,1,2,0,mhxx-romfs-native-table
20,82,2,3,0,mhxx-romfs-native-table
21,0,0,1,0,mhxx-romfs-native-table
21,1,0,1,0,mhxx-romfs-native-table
21,1,1,2,0,mhxx-romfs-native-table
21,1,2,3,0,mhxx-romfs-native-table
21,1,3,4,0,mhxx-romfs-native-table
21,1,4,5,0,mhxx-romfs-native-table
21,1,5,6,1,mhxx-romfs-native-table
21,1,6,7,1,mhxx-romfs-native-table
21,1,7,8,1,mhxx-romfs-native-table
21,1,8,9,2,mhxx-romfs-native-table
21,1,9,10,2,mhxx-romfs-native-table
21,1,10,11,3,mhxx-romfs-native-table
21,2,0,1,0,mhxx-romfs-native-table
21,2,1,2,0,mhxx-romfs-native-table
21,2,2,3,0,mhxx-romfs-native-table
21,2,3,4,0,mhxx-romfs-native-table
21,2,4,5,0,mhxx-romfs-native-table
21,2,5,6,0,mhxx-romfs-native-table
21,2,6,7,0,mhxx-romfs-native-table
21,2,7,8,0,mhxx-romfs-native-table
21,3,0,1,1,mhxx-romfs-native-table
21,3,1,2,1,mhxx-romfs-native-table
21,3,2,3,1,mhxx-romfs-native-table
21,3,3,4,2,mhxx-romfs-native-table
21,3,4,5,2,mhxx-romfs-native-table
21,4,0,1,1,mhxx-romfs-native-table
21,4,1,2,1,mhxx-romfs-native-table
21,4,2,3,1,mhxx-romfs-native-table
21,4,3,4,1,mhxx-romfs-native-table
21,4,4,5,1,mhxx-romfs-native-table
21,4,5,6,1,mhxx-romfs-native-table
21,4,6,7,1,mhxx-romfs-native-table
21,5,0,1,2,mhxx-romfs-native-table
21,5,1,2,2,mhxx-romfs-native-table
21,5,2,3,2,mhxx-romfs-native-table
21,5,3,4,2,mhxx-romfs-native-table
21,5,4,5,2,mhxx-romfs-native-table
21,5,5,6,2,mhxx-romfs-native-table
21,6,0,1,0,mhxx-romfs-native-table
21,6,1,2,0,mhxx-romfs-native-table
21,6,2,3,0,mhxx-romfs-native-table
21,6,3,4,0,mhxx-romfs-native-table
21,6,4,5,0,mhxx-romfs-native-table
21,6,5,6,0,mhxx-romfs-native-table
21,6,6,7,0,mhxx-romfs-native-table
21,6,7,8,0,mhxx-romfs-native-table
21,7,0,1,0,mhxx-romfs-native-table
21,7,1,2,0,mhxx-romfs-native-table
21,7,2,3,1,mhxx-romfs-native-table
21,7,3,4,1,mhxx-romfs-native-table
21,7,4,5,1,mhxx-romfs-native-table
21,7,5,6,2,mhxx-romfs-native-table
21,7,6,7,2,mhxx-romfs-native-table
21,7,7,8,2,mhxx-romfs-native-table
21,7,8,9,2,mhxx-romfs-native-table
21,8,0,1,0,mhxx-romfs-native-table
21,8,1,2,0,mhxx-romfs-native-table
21,8,2,3,0,mhxx-romfs-native-table
21,8,3,4,0,mhxx-romfs-native-table
21,8,4,5,0,mhxx-romfs-native-table
21,8,5,6,0,mhxx-romfs-native-table
21,8,6,7,0,mhxx-romfs-native-table
21,8,7,8,0,mhxx-romfs-native-table
21,8,8,9,1,mhxx-romfs-native-table
21,8,9,10,1,mhxx-romfs-native-table
21,8,10,11,1,mhxx-romfs-native-table
21,9,0,1,1,mhxx-romfs-native-table
21,9,1,2,1,mhxx-romfs-native-table
21,9,2,3,1,mhxx-romfs-native-table
21,9,3,4,1,mhxx-romfs-native-table
21,9,4,5,1,mhxx-romfs-native-table
21,9,5,6,1,mhxx-romfs-native-table
21,10,0,1,2,mhxx-romfs-native-table
21,10,1,2,2,mhxx-romfs-native-table
21,10,2,3,2,mhxx-romfs-native-table
21,10,3,4,3,mhxx-romfs-native-table
21,10,4,5,3,mhxx-romfs-native-table
21,11,0,1,1,mhxx-romfs-native-table
21,11,1,2,1,mhxx-romfs-native-table
21,11,2,3,1,mhxx-romfs-native-table
21,11,3,4,2,mhxx-romfs-native-table
21,11,4,5,2,mhxx-romfs-native-table
21,11,5,6,3,mhxx-romfs-native-table
21,11,6,7,3,mhxx-romfs-native-table
21,11,7,8,3,mhxx-romfs-native-table
21,12,0,1,1,mhxx-romfs-native-table
21,12,1,2,1,mhxx-romfs-native-table
21,12,2,3,1,mhxx-romfs-native-table
21,12,3,4,1,mhxx-romfs-native-table
21,12,4,5,1,mhxx-romfs-native-table
21,12,5,6,1,mhxx-romfs-native-table
21,13,0,1,2,mhxx-romfs-native-table
21,13,1,2,2,mhxx-romfs-native-table
21,13,2,3,2,mhxx-romfs-native-table
21,13,3,4,2,mhxx-romfs-native-table
21,13,4,5,3,mhxx-romfs-native-table
21,14,0,1,0,mhxx-romfs-native-table
21,14,1,2,0,mhxx-romfs-native-table
21,14,2,3,1,mhxx-romfs-native-table
21,14,3,4,1,mhxx-romfs-native-table
21,14,4,5,1,mhxx-romfs-native-table
21,14,5,6,1,mhxx-romfs-native-table
21,14,6,7,1,mhxx-romfs-native-table
21,15,0,1,0,mhxx-romfs-native-table
21,15,1,2,1,mhxx-romfs-native-table
21,15,2,3,1,mhxx-romfs-native-table
21,15,3,4,1,mhxx-romfs-native-table
21,15,4,5,1,mhxx-romfs-native-table
21,15,5,6,1,mhxx-romfs-native-table
21,15,6,7,1,mhxx-romfs-native-table
21,15,7,8,1,mhxx-romfs-native-table
21,16,0,1,2,mhxx-romfs-native-table
21,16,1,2,2,mhxx-romfs-native-table
21,16,2,3,2,mhxx-romfs-native-table
21,16,3,4,2,mhxx-romfs-native-table
21,16,4,5,3,mhxx-romfs-native-table
21,17,0,1,1,mhxx-romfs-native-table
21,17,1,2,1,mhxx-romfs-native-table
21,17,2,3,2,mhxx-romfs-native-table
21,17,3,4,2,mhxx-romfs-native-table
21,17,4,5,2,mhxx-romfs-native-table
21,17,5,6,2,mhxx-romfs-native-table
21,17,6,7,2,mhxx-romfs-native-table
21,17,7,8,2,mhxx-romfs-native-table
21,17,8,9,2,mhxx-romfs-native-table
21,17,9,10,2,mhxx-romfs-native-table
21,18,0,1,0,mhxx-romfs-native-table
21,18,1,2,1,mhxx-romfs-native-table
